PolicyID,TotalHedgeGains,Excel,Difference
2283,0,0,0
2285,0,0,0
2287,0,0,0
2289,0,0,0
2291,0,0,0
2293,0,0,0
2295,0,0,0
2297,0,0,0
2299,0,0,0
2301,0,0,0
2303,0,0,0
2305,0,0,0
2307,0,0,0
2309,0,0,0
2311,0,0,0
2313,0,0,0
2315,0,0,0
2317,0,0,0
2319,0,0,0
2321,0,0,0
2323,0,0,0
2325,0,0,0
2327,0,0,0
2329,0,0,0
2331,0,0,0
2333,0,0,0
2335,0,0,0
2337,0,0,0
2339,0,0,0
2341,0,0,0
2343,0,0,0
2345,0,0,0
2347,0,0,0
2349,0,0,0
2351,0,0,0
2353,0,0,0
2355,0,0,0
2357,0,0,0
2359,0,0,0
2361,0,0,0
2363,0,0,0
2365,0,0,0
2367,0,0,0
2369,0,0,0
2371,0,0,0
2373,0,0,0
2375,0,0,0
2377,0,0,0
2379,0,0,0
2381,0,0,0
2383,0,0,0
2385,0,0,0
2387,0,0,0
2389,0,0,0
2391,0,0,0
2393,0,0,0
2395,0,0,0
2397,0,0,0
2399,0,0,0
2401,0,0,0
2403,0,0,0
2405,0,0,0
2407,0,0,0
2409,0,0,0
2411,0,0,0
2413,0,0,0
2415,0,0,0
2417,0,0,0
2419,0,0,0
2421,0,0,0
2423,0,0,0
2425,0,0,0
2427,0,0,0
2429,0,0,0
2431,0,0,0
2433,0,0,0
2435,0,0,0
2437,0,0,0
2439,0,0,0
2441,0,0,0
2443,0,0,0
2445,0,0,0
2447,0,0,0
2449,0,0,0
2451,0,0,0
2453,0,0,0
2455,0,0,0
2457,0,0,0
2459,0,0,0
2461,0,0,0
2463,0,0,0
2465,0,0,0
2467,0,0,0
2469,0,0,0
2471,0,0,0
2473,0,0,0
2475,0,0,0
2477,0,0,0
2479,0,0,0
2481,0,0,0
2483,0,0,0
2485,0,0,0
2487,0,0,0
2489,0,0,0
2491,0,0,0
2493,0,0,0
2495,0,0,0
2497,0,0,0
2499,0,0,0
2501,0,0,0
2503,0,0,0
2505,0,0,0
2507,0,0,0
2509,0,0,0
2511,0,0,0
2513,0,0,0
2515,0,0,0
2517,0,0,0
2519,0,0,0
2521,0,0,0
2523,0,0,0
2525,0,0,0
2527,0,0,0
2529,0,0,0
2531,0,0,0
2533,0,0,0
2535,0,0,0
2537,0,0,0
2539,0,0,0
2541,0,0,0
2543,0,0,0
2545,0,0,0
2547,0,0,0
2549,0,0,0
2551,0,0,0
2553,0,0,0
2555,0,0,0
2557,0,0,0
2559,0,0,0
2561,0,0,0
2563,0,0,0
2565,0,0,0
2567,0,0,0
2569,0,0,0
2571,0,0,0
2573,0,0,0
2575,0,0,0
2577,0,0,0
2579,0,0,0
2581,0,0,0
2583,0,0,0
2585,0,0,0
2587,0,0,0
2589,0,0,0
2591,0,0,0
2593,0,0,0
2595,0,0,0
2597,0,0,0
2599,0,0,0
2601,0,0,0
2603,0,0,0
2605,0,0,0
2607,0,0,0
2609,0,0,0
2611,0,0,0
2613,0,0,0
2615,0,0,0
2617,0,0,0
2619,0,0,0
2621,0,0,0
2623,0,0,0
2625,0,0,0
2627,0,0,0
2629,0,0,0
2631,0,0,0
2633,0,0,0
2635,0,0,0
2637,0,0,0
2639,0,0,0
2641,0,0,0
2643,0,0,0
2645,0,0,0
2647,0,0,0
2649,0,0,0
2651,0,0,0
2653,0,0,0
2655,0,0,0
2657,0,0,0
2659,0,0,0
2661,0,0,0
2663,0,0,0
2665,0,0,0
2667,0,0,0
2669,0,0,0
2671,0,0,0
2673,0,0,0
2675,0,0,0
2677,0,0,0
2679,0,0,0
2681,0,0,0
2683,0,0,0
2685,0,0,0
2687,0,0,0
2689,0,0,0
2691,0,0,0
2693,0,0,0
2695,0,0,0
2697,0,0,0
2699,0,0,0
2701,0,0,0
2703,0,0,0
2705,0,0,0
2707,0,0,0
2709,0,0,0
2711,0,0,0
2713,0,0,0
2715,0,0,0
2717,0,0,0
2719,0,0,0
2721,0,0,0
2723,0,0,0
2725,0,0,0
2727,0,0,0
2729,0,0,0
2731,0,0,0
2733,0,0,0
2735,0,0,0
2737,0,0,0
2739,0,0,0
2741,0,0,0
2743,0,0,0
2745,0,0,0
2747,0,0,0
2749,0,0,0
2751,0,0,0
2753,0,0,0
2755,0,0,0
2757,0,0,0
2759,0,0,0
2761,0,0,0
2763,0,0,0
2765,0,0,0
2767,0,0,0
2769,0,0,0
2771,0,0,0
2773,0,0,0
2775,0,0,0
2777,0,0,0
2779,0,0,0
2781,0,0,0
2783,0,0,0
2785,0,0,0
2787,0,0,0
2789,0,0,0
2791,0,0,0
2793,0,0,0
2795,0,0,0
2797,0,0,0
2799,0,0,0
1126,37.811516,37.811516,7.16788E-10
2584,698.037245,698.037245,7.52834E-10
1278,117.230487,117.230487,1.23693E-09
316,522.366854,522.366854,1.3938E-09
2490,4082.035397,4082.035397,1.91176E-09
670,4636.795547,4636.795547,2.2028E-09
710,97.146256,97.146256,2.3544E-09
1572,99.216934,99.21693399,5.50432E-09
2252,183.100626,183.100626,6.6249E-09
284,30.615737,30.61573699,6.7171E-09
1516,83.592031,83.59203099,6.80511E-09
2110,223.667742,223.667742,6.86219E-09
422,44.666694,44.66669399,7.03934E-09
446,1728.575998,1728.575998,7.35258E-09
2340,1250.28287,1250.28287,7.55244E-09
392,2698.387604,2698.387604,7.96763E-09
260,154.599763,154.599763,8.11102E-09
396,341.649509,341.649509,1.01469E-08
2600,4710.36349,4710.36349,1.0401E-08
2712,4367.883411,4367.883411,1.09385E-08
2088,3215.334609,3215.334609,1.14596E-08
2408,2431.049987,2431.049987,1.16606E-08
1134,115.918904,115.918904,1.26403E-08
438,287.049859,287.049859,1.29453E-08
2576,5487.464883,5487.464883,1.43018E-08
646,474.721099,474.721099,1.44584E-08
660,650.619656,650.619656,1.68017E-08
2036,13034.74497,13034.74497,1.71076E-08
954,1849.204714,1849.204714,1.74939E-08
572,128.886591,128.886591,1.93082E-08
322,1174.767159,1174.767159,2.24529E-08
170,29.706471,29.70647098,2.2492E-08
96,79.619461,79.61946098,2.46785E-08
2764,579.16487,579.16487,2.50961E-08
2574,5113.466812,5113.466812,2.52321E-08
686,1019.677578,1019.677578,2.5647E-08
1612,4374.49817,4374.49817,2.57123E-08
108,3001.138553,3001.138553,2.63312E-08
766,1840.653201,1840.653201,2.65384E-08
1700,987.149767,987.149767,2.80463E-08
484,1041.809249,1041.809249,2.85311E-08
2022,2381.526702,2381.526702,2.89579E-08
1310,3683.718373,3683.718373,2.94731E-08
2774,1590.998983,1590.998983,2.99801E-08
2338,993.106857,993.106857,3.08474E-08
1706,4443.53769,4443.53769,3.14112E-08
2720,1424.47855,1424.47855,3.19772E-08
2204,2865.96237,2865.96237,3.47745E-08
1432,90.747687,90.74768696,3.68549E-08
740,1356.053907,1356.053907,3.84402E-08
632,2773.415885,2773.415885,3.86758E-08
2554,381.259152,381.259152,4.14865E-08
88,7.70368,7.703679957,4.2783E-08
28,1676.406642,1676.406642,4.33508E-08
2406,1293.404221,1293.404221,4.60891E-08
1116,5653.708684,5653.708684,4.64006E-08
2106,70.266402,70.26640195,4.64071E-08
2380,1113.672167,1113.672167,4.65238E-08
558,6136.591282,6136.591282,5.14628E-08
1802,1698.529923,1698.529923,5.18598E-08
996,157.831914,157.8319139,5.25021E-08
1628,22.370597,22.37059695,5.33875E-08
2126,3033.873218,3033.873218,5.42605E-08
794,422.218662,422.2186619,5.49592E-08
1492,116.505336,116.5053359,5.5067E-08
84,1959.654322,1959.654322,5.51665E-08
452,336.175414,336.1754139,5.6549E-08
2556,513.735495,513.7354949,5.6706E-08
1108,1428.307233,1428.307233,5.75099E-08
2268,3446.610742,3446.610742,5.7581E-08
2258,382.678948,382.6789479,5.77904E-08
2328,643.253212,643.2532119,6.01436E-08
782,10261.46397,10261.46397,6.19038E-08
974,4110.398492,4110.398492,6.19875E-08
2686,939.545511,939.5455109,6.23448E-08
188,1099.733996,1099.733996,6.44911E-08
318,711.438595,711.4385949,6.47613E-08
1608,2258.350436,2258.350436,6.58888E-08
246,1446.174144,1446.174144,6.71314E-08
2508,3350.600713,3350.600713,6.74704E-08
1250,818.34898,818.3489799,7.06549E-08
1918,1326.392136,1326.392136,7.10349E-08
822,1577.352538,1577.352538,7.22346E-08
2114,304.647248,304.6472479,7.30737E-08
476,3596.088128,3596.088128,7.38064E-08
1200,7109.315474,7109.315474,7.45567E-08
1152,699.122786,699.1227859,7.47751E-08
624,1690.486854,1690.486854,7.76322E-08
978,2788.604526,2788.604526,7.80415E-08
626,1831.152156,1831.152156,7.81793E-08
784,3998.985437,3998.985437,7.82434E-08
1942,4106.922917,4106.922917,7.98236E-08
1636,230.536309,230.5363089,7.98264E-08
2360,618.86361,618.8636099,8.06554E-08
580,283.87408,283.8740799,8.11281E-08
592,842.485467,842.4854669,8.14593E-08
404,691.54418,691.5441799,8.24178E-08
1350,104.040952,104.0409519,8.2506E-08
2542,653.428963,653.4289629,8.29888E-08
1114,5314.104979,5314.104979,8.32642E-08
2478,844.091098,844.0910979,8.46767E-08
2526,36.854631,36.85463091,8.55679E-08
1048,1990.984503,1990.984503,8.55957E-08
2644,289.69722,289.6972199,8.56278E-08
1882,2801.056173,2801.056173,8.74852E-08
152,17.800909,17.80090891,8.82E-08
1094,2407.633497,2407.633497,9.19886E-08
676,709.825593,709.8255929,9.26087E-08
2520,2503.545291,2503.545291,9.30304E-08
1570,145.924535,145.9245349,9.38161E-08
1340,5008.296907,5008.296907,9.51477E-08
1178,2198.793143,2198.793143,9.5622E-08
1226,2276.610647,2276.610647,9.72414E-08
244,371.842272,371.8422719,9.7291E-08
550,3819.867733,3819.867733,9.77539E-08
630,2371.069393,2371.069393,9.83223E-08
2534,110.553117,110.5531169,9.92588E-08
560,1554.730608,1554.730608,9.9712E-08
1438,617.313943,617.3139429,1.00316E-07
106,1755.209658,1755.209658,1.00655E-07
312,366.27396,366.2739599,1.012E-07
2076,1785.358154,1785.358154,1.01277E-07
2506,2794.015354,2794.015354,1.02038E-07
328,3009.213068,3009.213068,1.04592E-07
1800,1265.413471,1265.413471,1.0584E-07
2346,6256.692469,6256.692469,1.06065E-07
628,2064.803216,2064.803216,1.06536E-07
2636,287.718228,287.7182279,1.10893E-07
2416,1380.401564,1380.401564,1.13173E-07
942,813.829541,813.8295409,1.13802E-07
1784,4603.898753,4603.898753,1.15913E-07
1272,65.73672,65.73671988,1.17516E-07
2124,2754.775547,2754.775547,1.18384E-07
542,981.101362,981.1013619,1.18838E-07
162,478.89331,478.8933099,1.19925E-07
850,76.727585,76.72758488,1.20691E-07
2136,4588.920309,4588.920309,1.20984E-07
2512,4286.087063,4286.087063,1.21981E-07
872,883.831418,883.8314179,1.23191E-07
462,1077.326875,1077.326875,1.24104E-07
308,2133.590225,2133.590225,1.2514E-07
810,4841.209235,4841.209235,1.26557E-07
2272,1800.204959,1800.204959,1.27633E-07
1872,41534.12895,41534.12895,1.27977E-07
1452,28625.00395,28625.00394,1.2873E-07
1156,545.798974,545.7989739,1.28749E-07
680,745.619834,745.6198339,1.30311E-07
190,3927.961683,3927.961683,1.30782E-07
2134,1633.612608,1633.612608,1.31522E-07
736,1089.25138,1089.25138,1.31522E-07
1322,441.548211,441.5482109,1.31813E-07
20,169.206873,169.2068729,1.32595E-07
1230,3450.427849,3450.427849,1.32767E-07
1506,5539.94585,5539.94585,1.32851E-07
2044,5648.568861,5648.568861,1.331E-07
1008,2962.286311,2962.286311,1.33965E-07
1944,5251.631195,5251.631195,1.34602E-07
924,7338.091803,7338.091803,1.35528E-07
2304,2148.939437,2148.939437,1.35969E-07
68,385.781082,385.7810819,1.36112E-07
1500,512.345358,512.3453579,1.36487E-07
1040,1860.805199,1860.805199,1.39157E-07
1440,903.862613,903.8626129,1.39298E-07
1520,311.884672,311.8846719,1.43975E-07
1402,8.76879,8.768789856,1.4409E-07
2188,751.894114,751.8941139,1.47104E-07
988,53.357409,53.35740885,1.47788E-07
198,57.854758,57.85475785,1.48162E-07
180,201.820334,201.8203339,1.48454E-07
1366,1563.548157,1563.548157,1.4864E-07
518,413.545257,413.5452569,1.49587E-07
1222,610.150645,610.1506448,1.50808E-07
1206,428.375296,428.3752958,1.53729E-07
2016,6943.248017,6943.248017,1.5415E-07
2344,1823.128704,1823.128704,1.55787E-07
456,479.375341,479.3753408,1.57243E-07
434,102.884523,102.8845228,1.57466E-07
1922,4130.823383,4130.823383,1.57961E-07
738,1190.775523,1190.775523,1.58379E-07
508,122.333749,122.3337488,1.59097E-07
1128,51.954798,51.95479784,1.59369E-07
2314,6204.650766,6204.650766,1.597E-07
236,65.691995,65.69199484,1.61212E-07
1378,209.637394,209.6373938,1.61779E-07
1386,563.550908,563.5509078,1.63016E-07
1848,2956.075342,2956.075342,1.63195E-07
968,1099.867698,1099.867698,1.64287E-07
2606,447.737213,447.7372128,1.64842E-07
2326,1225.141608,1225.141608,1.64857E-07
1932,4928.067858,4928.067858,1.67975E-07
1626,32.044907,32.04490683,1.68643E-07
730,1526.083763,1526.083763,1.70713E-07
2248,105.890154,105.8901538,1.71458E-07
1356,245.96362,245.9636198,1.74263E-07
682,801.575545,801.5755448,1.75584E-07
2306,2739.191277,2739.191277,1.76216E-07
926,603.32025,603.3202498,1.77286E-07
1858,3547.932296,3547.932296,1.79134E-07
770,2382.338937,2382.338937,1.79445E-07
66,264.03671,264.0367098,1.80056E-07
1854,1107.018131,1107.018131,1.80814E-07
1346,298.782595,298.7825948,1.81154E-07
2052,1187.262791,1187.262791,1.83167E-07
1496,258.488535,258.4885348,1.83727E-07
2286,3845.301278,3845.301278,1.83774E-07
1380,281.166609,281.1666088,1.84687E-07
2684,609.416387,609.4163868,1.89703E-07
786,499.514269,499.5142688,1.90438E-07
2772,3482.003321,3482.003321,1.92443E-07
1194,2242.032834,2242.032834,1.92465E-07
964,712.782754,712.7827538,1.9338E-07
1232,6942.742152,6942.742152,1.93438E-07
1160,935.009756,935.0097558,1.93783E-07
282,47.384224,47.3842238,1.95197E-07
2404,1402.887338,1402.887338,1.9541E-07
1384,466.168843,466.1688428,1.96443E-07
1410,45.063292,45.0632918,1.97159E-07
418,3382.375914,3382.375914,2.00639E-07
2054,1297.011597,1297.011597,2.01489E-07
1702,3489.404705,3489.404705,2.01558E-07
94,54.142534,54.1425338,2.01632E-07
1142,726.280396,726.2803958,2.01704E-07
1712,1575.580732,1575.580732,2.01875E-07
650,151.819176,151.8191758,2.03593E-07
716,163.544558,163.5445578,2.03933E-07
1420,390.569896,390.5698958,2.04037E-07
2502,1800.935882,1800.935882,2.06358E-07
382,1043.486814,1043.486814,2.06623E-07
2738,6993.737885,6993.737885,2.07175E-07
1046,1542.144337,1542.144337,2.08313E-07
2664,63.042964,63.04296379,2.08393E-07
1652,2853.214447,2853.214447,2.10685E-07
1090,2908.347561,2908.347561,2.10779E-07
2418,1775.549343,1775.549343,2.1119E-07
148,7.965566,7.965565788,2.11659E-07
1050,2520.002718,2520.002718,2.12037E-07
1856,2611.875667,2611.875667,2.13625E-07
2628,2004.881748,2004.881748,2.17027E-07
860,272.637549,272.6375488,2.18025E-07
2102,208.362569,208.3625688,2.1832E-07
1994,1291.412923,1291.412923,2.18373E-07
2750,138.486682,138.4866818,2.20254E-07
2098,5295.298637,5295.298637,2.20659E-07
2610,153.851393,153.8513928,2.21193E-07
2588,1146.462443,1146.462443,2.21636E-07
2190,420.739946,420.7399458,2.22929E-07
2048,747.24295,747.2429498,2.2343E-07
136,3826.57328,3826.57328,2.26126E-07
566,41.100444,41.10044377,2.28503E-07
2276,1237.093186,1237.093186,2.28909E-07
134,2459.705256,2459.705256,2.33331E-07
1548,20.01322,20.01321977,2.33714E-07
1822,105.570702,105.5707018,2.34564E-07
760,1425.738228,1425.738228,2.34842E-07
2092,3989.087737,3989.087737,2.36447E-07
218,5754.243514,5754.243514,2.37368E-07
1458,275.597341,275.5973408,2.37374E-07
480,788.111416,788.1114158,2.37786E-07
956,763.734488,763.7344878,2.37952E-07
598,1191.608585,1191.608585,2.4029E-07
1368,1574.542681,1574.542681,2.42639E-07
1960,2573.810365,2573.810365,2.44415E-07
10,19.347968,19.34796775,2.45491E-07
1486,35.920856,35.92085575,2.46397E-07
1228,2303.92854,2303.92854,2.4655E-07
768,2074.866528,2074.866528,2.48313E-07
1428,2638.984667,2638.984667,2.4881E-07
48,1237.559435,1237.559435,2.49212E-07
2540,173.313278,173.3132777,2.50176E-07
1460,174.814168,174.8141677,2.50697E-07
512,180.172393,180.1723927,2.51558E-07
2366,1215.929692,1215.929692,2.52049E-07
1404,6.253802,6.253801746,2.53828E-07
758,2796.865952,2796.865952,2.54255E-07
140,496.802926,496.8029257,2.54374E-07
2080,2200.603356,2200.603356,2.60327E-07
1080,554.932637,554.9326367,2.60877E-07
1282,513.830426,513.8304257,2.62486E-07
2622,592.846424,592.8464237,2.64673E-07
1302,811.162747,811.1627467,2.66528E-07
1798,541.412225,541.4122247,2.67897E-07
40,226.930735,226.9307347,2.69205E-07
1412,66.446323,66.44632273,2.70957E-07
840,2054.011534,2054.011534,2.71069E-07
1568,1766.371172,1766.371172,2.72075E-07
24,1346.678056,1346.678056,2.72624E-07
116,20.10255,20.10254973,2.7361E-07
2532,88.296209,88.29620873,2.74418E-07
1776,1176.473643,1176.473643,2.74809E-07
1110,1695.083965,1695.083965,2.77617E-07
1984,3976.936302,3976.936302,2.79613E-07
1772,657.709031,657.7090307,2.80342E-07
1988,4172.357291,4172.357291,2.80424E-07
2426,4277.454286,4277.454286,2.8301E-07
714,134.250423,134.2504227,2.83475E-07
970,1306.537343,1306.537343,2.8356E-07
400,399.838012,399.8380117,2.84259E-07
1632,103.928963,103.9289627,2.86001E-07
1352,141.846874,141.8468737,2.86038E-07
726,1761.407165,1761.407165,2.86383E-07
12,28.547891,28.54789071,2.86419E-07
1930,11161.50235,11161.50235,2.865E-07
876,615.699821,615.6998207,2.88578E-07
510,75.890054,75.89005371,2.89047E-07
1908,395.959933,395.9599327,2.89957E-07
530,4361.61252,4361.61252,2.90487E-07
728,2339.500371,2339.500371,2.91517E-07
616,5195.842478,5195.842478,2.92677E-07
1830,141.951086,141.9510857,2.95137E-07
2752,187.674861,187.6748607,2.99291E-07
1180,1150.376887,1150.376887,2.99595E-07
1556,89.593003,89.5930027,3.00413E-07
608,2638.094948,2638.094948,3.01529E-07
1544,4.20581,4.205809696,3.03535E-07
1092,4521.415447,4521.415447,3.03832E-07
796,485.299337,485.2993367,3.05511E-07
2484,1545.573269,1545.573269,3.06252E-07
2324,6411.321569,6411.321569,3.09064E-07
354,4592.229406,4592.229406,3.10377E-07
1970,321.590835,321.5908347,3.11117E-07
546,1569.595996,1569.595996,3.11914E-07
2708,1569.322289,1569.322289,3.12505E-07
668,4571.359576,4571.359576,3.1352E-07
2294,8951.983049,8951.983049,3.14471E-07
72,751.395289,751.3952887,3.14693E-07
2412,2009.81428,2009.81428,3.15501E-07
2288,4476.142826,4476.142826,3.15846E-07
1162,1154.476919,1154.476919,3.16411E-07
1694,294.952827,294.9528267,3.16562E-07
2798,2617.760357,2617.760357,3.19457E-07
1832,187.428356,187.4283557,3.19961E-07
406,861.854417,861.8544167,3.21595E-07
2544,599.183973,599.1839727,3.21689E-07
2260,470.405889,470.4058887,3.23896E-07
2132,3008.106525,3008.106525,3.25238E-07
1174,7443.340443,7443.340443,3.26452E-07
1188,1397.386526,1397.386526,3.2772E-07
2348,6288.127022,6288.127022,3.31514E-07
398,170.626753,170.6267527,3.32257E-07
2336,776.430669,776.4306687,3.33858E-07
124,164.336822,164.3368217,3.34085E-07
306,1842.021987,1842.021987,3.34206E-07
1512,3213.973931,3213.973931,3.36655E-07
976,4386.913861,4386.913861,3.3786E-07
1596,5429.529438,5429.529438,3.37953E-07
732,842.215688,842.2156877,3.38191E-07
2784,717.695477,717.6954767,3.3848E-07
1358,306.101443,306.1014427,3.38554E-07
364,3072.571839,3072.571839,3.42949E-07
112,1663.30635,1663.30635,3.43519E-07
2602,5231.328919,5231.328919,3.44934E-07
1132,91.938508,91.93850765,3.45347E-07
1184,829.283226,829.2832257,3.4549E-07
2678,158.745126,158.7451257,3.46044E-07
2690,1279.409364,1279.409364,3.48784E-07
1524,680.123805,680.1238047,3.49412E-07
2666,38.228638,38.22863765,3.50759E-07
1488,25.07565,25.07564965,3.50937E-07
2156,8668.144301,8668.144301,3.51063E-07
2488,5299.479174,5299.479174,3.53412E-07
1468,1610.109254,1610.109254,3.54476E-07
652,364.031455,364.0314546,3.55851E-07
792,382.942272,382.9422716,3.55988E-07
1150,1232.059814,1232.059814,3.58801E-07
372,169.424174,169.4241736,3.59226E-07
2278,1591.56763,1591.56763,3.60269E-07
1844,2968.238483,2968.238483,3.60752E-07
1560,262.375358,262.3753576,3.61116E-07
922,8359.109252,8359.109252,3.62754E-07
524,1119.712681,1119.712681,3.64295E-07
1716,2241.047788,2241.047788,3.64337E-07
1268,37.253119,37.25311863,3.6539E-07
2396,219.686466,219.6864656,3.65722E-07
2138,4957.6813,4957.6813,3.67045E-07
1296,385.232623,385.2326226,3.68463E-07
1634,156.947297,156.9472966,3.68851E-07
204,154.421826,154.4218256,3.68934E-07
1294,284.10056,284.1005596,3.73694E-07
870,1728.189119,1728.189119,3.73737E-07
1578,674.809041,674.8090406,3.74264E-07
1284,487.024718,487.0247176,3.744E-07
1138,164.769161,164.7691606,3.7467E-07
2240,2286.233973,2286.233973,3.76195E-07
2472,391.024901,391.0249006,3.77132E-07
1264,44.629903,44.62990262,3.80579E-07
402,538.483473,538.4834726,3.82362E-07
562,121.602115,121.6021146,3.88189E-07
828,2319.431149,2319.431149,3.90547E-07
2120,545.050099,545.0500986,3.93236E-07
430,60.257608,60.2576076,3.96928E-07
1258,2898.006022,2898.006022,3.9787E-07
672,3556.131795,3556.131795,3.97889E-07
882,1334.127997,1334.127997,3.99536E-07
2312,5287.686133,5287.686133,4.00152E-07
522,1108.403225,1108.403225,4.03087E-07
2548,2253.608282,2253.608282,4.06525E-07
2662,104.520533,104.5205326,4.07268E-07
488,1821.692342,1821.692342,4.08056E-07
1006,1156.67897,1156.67897,4.10158E-07
764,1699.413355,1699.413355,4.10728E-07
886,2059.230426,2059.230426,4.10888E-07
290,63.949802,63.94980159,4.14283E-07
2064,2853.424607,2853.424607,4.14639E-07
864,1269.989418,1269.989418,4.15322E-07
114,35.614876,35.61487558,4.197E-07
378,389.148808,389.1488076,4.2144E-07
2354,2745.316341,2745.316341,4.21587E-07
2522,100.710397,100.7103966,4.25241E-07
2756,320.11389,320.1138896,4.26186E-07
142,2.345611,2.345610573,4.27466E-07
1766,711.079956,711.0799556,4.28162E-07
1056,4404.448377,4404.448377,4.28468E-07
2400,337.668237,337.6682366,4.28857E-07
1968,290.427985,290.4279846,4.28913E-07
1686,52.783643,52.78364257,4.29354E-07
688,1179.617353,1179.617353,4.29772E-07
2384,103.086232,103.0862316,4.30384E-07
2716,5701.684041,5701.684041,4.31818E-07
1710,2580.533794,2580.533794,4.33403E-07
2390,100.030074,100.0300736,4.34457E-07
700,1057.455902,1057.455902,4.36141E-07
2350,4869.326353,4869.326353,4.39242E-07
1964,175.883649,175.8836486,4.40966E-07
366,182.586094,182.5860936,4.4408E-07
2718,2764.261325,2764.261325,4.44344E-07
1436,409.699876,409.6998756,4.44615E-07
2594,1737.748274,1737.748274,4.4528E-07
1168,1710.329331,1710.329331,4.47021E-07
656,461.524238,461.5242376,4.4868E-07
1514,148.137481,148.1374805,4.51381E-07
144,1.673043,1.673042549,4.51455E-07
2552,667.250736,667.2507355,4.51876E-07
336,3948.170233,3948.170233,4.53212E-07
2618,440.519894,440.5198935,4.55708E-07
120,75.120405,75.12040454,4.55854E-07
2706,1459.206051,1459.206051,4.58513E-07
1974,438.227467,438.2274665,4.59201E-07
622,717.031014,717.0310135,4.59384E-07
2382,189.490066,189.4900655,4.59519E-07
2444,3271.1342,3271.1342,4.61199E-07
1120,2549.394605,2549.394605,4.62655E-07
30,33.393853,33.39385254,4.62783E-07
798,569.757227,569.7572265,4.6328E-07
906,1323.427733,1323.427733,4.63352E-07
2570,4354.707523,4354.707523,4.63834E-07
1362,421.508245,421.5082445,4.6515E-07
1266,27.149865,27.14986453,4.66856E-07
1794,2166.047696,2166.047696,4.70508E-07
2550,1189.563207,1189.563207,4.71914E-07
1216,354.288305,354.2883045,4.72684E-07
1252,874.023604,874.0236035,4.73498E-07
2372,1870.02187,1870.02187,4.75275E-07
1456,4990.720775,4990.720775,4.76459E-07
1408,29.761011,29.76101052,4.76468E-07
2770,2394.46216,2394.46216,4.76979E-07
1996,3628.656052,3628.656052,4.78995E-07
904,1026.659477,1026.659477,4.79083E-07
2212,5196.247978,5196.247978,4.81157E-07
2388,76.312337,76.31233652,4.82214E-07
224,1715.871575,1715.871575,4.83265E-07
1860,4606.534872,4606.534872,4.85966E-07
2370,1683.356478,1683.356478,4.88001E-07
854,133.26518,133.2651795,4.91472E-07
2524,60.74956,60.74955951,4.91936E-07
1106,1162.531561,1162.531561,4.93116E-07
4,2.6823,2.682299506,4.9424E-07
2,3.760703,3.760702506,4.94376E-07
350,1833.202896,1833.202896,4.95659E-07
706,36.02624,36.0262395,4.96861E-07
92,35.823085,35.8230845,4.96951E-07
1390,722.226917,722.2269165,4.99486E-07
2612,208.785326,208.7853255,5.10596E-07
1774,899.065025,899.0650245,5.1141E-07
664,949.126242,949.1262415,5.15358E-07
654,401.406891,401.4068905,5.19052E-07
1374,965.069985,965.0699845,5.23159E-07
824,1763.367842,1763.367841,5.23228E-07
2224,5758.885041,5758.88504,5.248E-07
570,110.872271,110.8722705,5.2494E-07
2630,2737.601351,2737.60135,5.26918E-07
1954,34818.391,34818.391,5.27107E-07
338,1111.49239,1111.492389,5.28881E-07
1246,636.545371,636.5453705,5.3135E-07
2128,2867.053383,2867.053382,5.34696E-07
1782,4673.992128,4673.992127,5.4125E-07
1146,1146.351362,1146.351361,5.4364E-07
2296,7283.378311,7283.37831,5.54931E-07
1924,4067.675445,4067.675444,5.62427E-07
972,1504.152302,1504.152301,5.64393E-07
2002,5046.596456,5046.596455,5.65658E-07
1154,401.960366,401.9603654,5.6609E-07
2282,2589.496184,2589.496183,5.7063E-07
594,458.233122,458.2331214,5.71481E-07
1292,494.336454,494.3364534,5.7235E-07
2072,5231.876806,5231.876805,5.77493E-07
1532,3363.491556,3363.491555,5.78906E-07
804,996.905222,996.9052214,5.79165E-07
1708,3633.317845,3633.317844,5.80166E-07
536,622.727539,622.7275384,5.86215E-07
1236,497.017688,497.0176874,5.86648E-07
644,4030.379881,4030.37988,5.89721E-07
2546,931.418511,931.4185104,5.90422E-07
1662,648.681264,648.6812634,5.94058E-07
2446,4168.710589,4168.710588,6.0011E-07
50,4422.842972,4422.842971,6.07242E-07
1172,5387.621673,5387.621672,6.14469E-07
2656,1061.633466,1061.633465,6.33546E-07
2710,4610.825151,4610.82515,6.3744E-07
808,4788.609369,4788.609368,6.40596E-07
2480,1061.767407,1061.767406,6.45498E-07
1320,827.038043,827.0380423,6.63089E-07
1062,9595.132385,9595.132384,6.69292E-07
442,1108.913938,1108.913937,6.7199E-07
1394,1973.251969,1973.251968,6.73764E-07
216,1773.608591,1773.60859,6.81172E-07
340,631.139702,631.1397013,6.81323E-07
2740,6674.393501,6674.3935,6.84894E-07
2596,1835.57604,1835.576039,6.85471E-07
252,1366.059214,1366.059213,7.08004E-07
742,1575.192249,1575.192248,7.16896E-07
1788,13613.0683,13613.0683,7.24147E-07
450,549.789961,549.7899603,7.32979E-07
2194,1304.579811,1304.57981,7.40267E-07
2724,1007.698508,1007.698507,7.46798E-07
1472,3119.985503,3119.985502,7.71804E-07
2734,2489.258819,2489.258818,7.85076E-07
